from_id,to_id,is_connector,funcclass,lanes,speed,length,alpha,beta,Q
2:454630,20656:2852036,f,7,1.0,40,11.0553833487156,0.7,4,600
2:459563,2:459581,f,7,1.0,30,93.9430046560094,0.7,4,600
11180:1100,20656:341985,f,7,1.0,30,31.9427459370228,0.7,4,600
16594:17388,16594:17383,f,0,2.0,90,101.147528699613,0.4,8,2000
2:462322,19328:844,f,7,1.0,50,43.3708782709391,0.7,4,600
2:455712,20656:2876002,f,7,1.0,40,97.844242778929,0.7,4,600
10082:146211,2:3707067,f,3,2.0,90,143.873200695953,0.5,6,1800
20656:2875580,2:455677,f,7,1.0,40,19.661636968852,0.7,4,600
10016:320106,10016:320108,f,7,1.0,50,40.3014390654219,0.7,4,600
2:457783,2:457732,f,5,2.0,50,161.184324317047,0.6,5,1200
2:457078,20656:2852855,f,7,1.0,30,22.4448021906504,0.7,4,600
2:460138,20656:2827972,f,7,1.0,30,4.60092479830978,0.7,4,600
2:451192,2:451172,f,7,1.0,30,59.8768115806542,0.7,4,600
2:3707815,11154:13167,f,4,2.0,70,632.071910911163,0.6,5,1200
11158:99090,2:456252,f,5,2.0,40,69.6177406843618,0.6,5,1200
2:453146,2:3708447,f,7,1.0,30,32.5985620847052,0.7,4,600
2:453282,2:453266,f,7,1.0,30,64.6438022133211,0.7,4,600
2:450895,2:450896,f,7,1.0,30,50.9059092247923,0.7,4,600
2:3710394,2:3710392,f,4,2.0,70,90.0897715048593,0.6,5,1200
2:455111,2:455125,f,7,1.0,30,107.591881544288,0.7,4,600
20656:2832211,2:3711090,f,7,1.0,30,106.243738360536,0.7,4,600
18:126,1:200404105,f,5,1.0,50,26.1502455821399,0.6,5,1200
2:455270,20656:2890016,f,7,1.0,40,119.927259154647,0.7,4,600
1:200301100,2:454250,f,5,2.0,70,23.252511842771,0.6,5,1200
2:438532,2:438683,f,5,2.0,50,703.498426771058,0.6,5,1200
20656:2898104,2:3709156,f,4,2.0,50,173.166260925131,0.6,5,1200
2:448226,2:448204,f,5,2.0,70,48.7257258741893,0.6,5,1200
16591:14158,1:200307805,f,0,1.0,80,49.5449537535319,0.4,8,2000
2:462416,2:462415,f,7,1.0,30,90.3275407322369,0.7,4,600
11178:6956,11178:6954,f,7,1.0,50,28.2573662074736,0.7,4,600
16591:14145,2:456910,f,7,1.0,30,167.325841090124,0.7,4,600
10082:124338,1:200303016,f,1,1.0,110,215.823886131806,0.4,8,2000
20656:2869652,20656:343421,f,7,1.0,40,7.8665474642006,0.7,4,600
20656:376259,20656:376257,f,7,1.0,30,13.6891339755617,0.7,4,600
10027:795265,2:3711924,f,4,2.0,70,611.871020503343,0.6,5,1200
19328:974,19328:972,f,7,1.0,30,66.8265460793166,0.7,4,600
20656:2883472,20656:2892975,f,5,1.0,50,311.400434443861,0.6,5,1200
12734:48071,12734:48073,f,0,2.0,80,44.0960776704108,0.4,8,2000
20656:2874892,20656:2874812,f,7,1.0,30,117.060467741572,0.7,4,600
1:200307301,2:453661,f,3,2.0,60,25.0467831865624,0.5,6,1800
2:3709338,2:3709300,f,7,1.0,40,109.688110244365,0.7,4,600
2:3709174,20656:374644,f,7,1.0,30,57.8488333258574,0.7,4,600
11180:1323,11180:1331,f,7,1.0,50,72.2960550962406,0.7,4,600
16593:48401,16593:48403,f,1,2.0,70,7.43283620164665,0.4,8,2000
2:3707527,2:3707616,f,7,1.0,30,81.0809965034991,0.7,4,600
2:453853,2:453780,f,7,1.0,70,451.545452833216,0.7,4,600
2:3708985,2:454635,f,7,1.0,30,78.3718601993884,0.7,4,600
11178:2798,11178:2794,f,7,1.0,50,130.223006521213,0.7,4,600
2:458031,2:458037,f,4,2.0,90,19.7284657027695,0.6,5,1200
2:3710233,2:457841,f,4,2.0,80,148.785219078544,0.6,5,1200
2:459757,20656:2866502,f,7,1.0,30,66.5969353054429,0.7,4,600
2:456641,2:456735,f,7,1.0,30,266.522709727912,0.7,4,600
2:462528,2:462507,f,7,1.0,30,51.8093181447219,0.7,4,600
2:3709500,2:456182,f,7,1.0,50,76.3998779653533,0.7,4,600
2:456897,2:3709834,f,7,1.0,50,107.150302238476,0.7,4,600
20656:2852881,12732:25990,f,7,1.0,40,9.72259805812645,0.7,4,600
2:456053,2:456023,f,7,1.0,30,87.7547768360236,0.7,4,600
2:462651,20656:341349,f,5,1.0,30,12.7854681963635,0.6,5,1200
12732:30975,12732:30971,f,3,2.0,60,58.2584177478528,0.5,6,1800
20656:2827394,2:459890,f,7,1.0,50,6.44672513760419,0.7,4,600
12734:29810,2:454116,f,4,2.0,50,140.46683937645,0.6,5,1200
2:455638,2:3709416,f,7,1.0,50,79.8260646195034,0.7,4,600
2:456979,2:456952,f,7,1.0,70,113.133522257462,0.7,4,600
2:3709211,2:455130,f,7,1.0,30,187.899148250211,0.7,4,600
2:3709041,20656:2890008,f,7,1.0,40,160.051000910747,0.7,4,600
20656:2836448,2:3709580,f,7,1.0,50,8.8657495451452,0.7,4,600
11158:99204,11178:2333,f,7,1.0,30,50.8521572605855,0.7,4,600
2:461195,2:461215,f,4,2.0,70,113.469768508184,0.6,5,1200
20656:771340,20656:2868885,f,7,1.0,50,29.9418026553705,0.7,4,600
12727:131087,2:457702,f,5,2.0,50,15.7749551508006,0.6,5,1200
2:456783,20656:2830956,f,7,1.0,40,207.378370860457,0.7,4,600
2:456563,2:3709698,f,7,1.0,50,55.149831770463,0.7,4,600
2:454359,11178:7415,f,4,2.0,50,13.0064333700407,0.6,5,1200
2:3708226,2:3708308,f,4,2.0,70,457.79576161232,0.6,5,1200
2:453987,2:454010,f,7,1.0,40,61.510171716458,0.7,4,600
1:210301400,2:441768,f,5,1.0,70,1044.5425882278,0.6,5,1200
2:3708467,2:3708461,f,7,1.0,30,30.9043150548576,0.7,4,600
2:458191,2:458244,f,4,2.0,80,460.343594501024,0.6,5,1200
10027:770689,12727:130625,f,3,2.0,40,29.1634016362193,0.5,6,1800
2:455016,10027:775904,f,7,1.0,30,66.1736256434248,0.7,4,600
2:445959,2:445879,f,3,2.0,90,411.129266652409,0.5,6,1800
2:455817,2:455826,f,5,1.0,70,19.2337962784512,0.6,5,1200
1:200305600,12734:29803,f,0,2.0,80,123.732021634229,0.4,8,2000
2:450744,10082:87256,f,5,2.0,70,96.9522376900371,0.6,5,1200
10082:122319,20656:2893398,f,3,2.0,40,88.737530247031,0.5,6,1800
10747:2146,10747:2152,f,1,1.0,70,72.6860293212106,0.4,8,2000
11178:5184,2:455771,f,7,1.0,30,348.62506958444,0.7,4,600
2:3711164,2:460637,f,7,1.0,50,114.194921470575,0.7,4,600
19328:783,19328:785,f,5,1.0,70,30.3679020136312,0.6,5,1200
2:455391,20656:2831600,f,7,1.0,30,107.926938954033,0.7,4,600
16593:46406,16593:46383,f,7,1.0,70,216.980025036464,0.7,4,600
20656:2856080,20656:2856092,f,7,1.0,30,56.347437605422,0.7,4,600
11178:1623,2:454888,f,3,1.0,60,7.55483249273474,0.5,6,1800
2:3711290,20656:2823828,f,7,1.0,30,28.7192994689356,0.7,4,600
11180:1268,11180:1266,f,7,1.0,30,24.6616814057337,0.7,4,600
2:454573,11178:5943,f,7,1.0,30,78.2370718836511,0.7,4,600
2:450441,2:450440,f,5,2.0,70,22.1392817860145,0.6,5,1200
16594:23144,16594:23173,f,3,2.0,60,36.9962012371292,0.5,6,1800
2:455526,20656:2831626,f,7,1.0,30,11.2427258707004,0.7,4,600
20656:2887987,20656:343437,f,7,1.0,40,251.732133021253,0.7,4,600
12734:112022,12734:214731,f,5,2.0,70,119.745483403785,0.6,5,1200
2:455796,2:455837,f,4,2.0,50,196.1564545179,0.6,5,1200
2:439407,2:439498,f,3,2.0,90,341.301164596794,0.5,6,1800
20656:2830942,2:456744,f,7,1.0,40,11.1846112603725,0.7,4,600
11178:5930,2:454501,f,7,1.0,50,99.1051577784927,0.7,4,600
2:454258,2:454193,f,7,1.0,40,239.254502858157,0.7,4,600
2:436186,2:436154,f,3,2.0,70,129.837298454378,0.5,6,1800
20656:343089,20656:343087,f,4,1.0,70,80.4939435485526,0.6,5,1200
11158:99156,20656:2861441,f,7,1.0,40,97.2081560660894,0.7,4,600
2:3708808,2:454296,f,4,2.0,50,47.7563311950224,0.6,5,1200
11179:369,11179:371,f,7,1.0,30,97.3892136924825,0.7,4,600
12847:2454,1:210104500,f,5,2.0,40,27.0598725031264,0.6,5,1200
10082:124369,2:455419,f,3,2.0,40,20.7341866011962,0.5,6,1800
10019:72470,10019:72472,f,7,1.0,30,13.7763506778021,0.7,4,600
10017:23239,20656:2858406,f,7,1.0,40,247.63435951046,0.7,4,600
2:452030,2:3707988,f,7,1.0,40,151.808577274051,0.7,4,600
16665:9751,2:455301,f,3,2.0,40,7.13834532643196,0.5,6,1800
20656:2660991,20656:2660995,f,7,1.0,50,87.4819408660067,0.7,4,600
2:3705303,2:437611,f,3,2.0,80,366.513080247873,0.5,6,1800
2:3709793,2:456728,f,7,1.0,30,80.7917558275811,0.7,4,600
20656:2888169,2:455489,f,7,1.0,40,83.7457613549562,0.7,4,600
20656:2878921,20656:2878927,f,7,1.0,50,21.5102253556317,0.7,4,600
1:200302500,2:458768,f,5,2.0,70,655.529055268094,0.6,5,1200
20656:340944,20656:2870808,f,7,1.0,50,396.559544355392,0.7,4,600
2:3708416,11178:7388,f,4,2.0,50,70.1909586413426,0.6,5,1200
10017:22739,11178:9338,f,7,1.0,30,31.8644643119029,0.7,4,600
11154:89061,11154:89057,f,4,1.0,70,95.4814714871616,0.6,5,1200
2:3709828,2:457017,f,4,2.0,80,440.541632220107,0.6,5,1200
2:460730,10017:21019,f,7,1.0,50,48.8849702712675,0.7,4,600
2:3710900,2:459739,f,7,1.0,30,11.5530974201365,0.7,4,600
11178:5108,2:3709884,f,7,1.0,30,23.9460220288138,0.7,4,600
19308:7568,2:3711164,f,7,1.0,50,81.4000146006349,0.7,4,600
2:3708743,2:3708642,f,7,1.0,50,13.2980613620421,0.7,4,600
2:453039,10027:773781,f,7,1.0,50,38.8868518195416,0.7,4,600
2:3710970,16592:21134,f,7,1.0,40,59.5553133326085,0.7,4,600
20656:2888169,2:455548,f,7,1.0,40,4.2364933615401,0.7,4,600
2:455148,20656:2867326,f,7,1.0,30,10.000808217614,0.7,4,600
2:3711679,2:3711711,f,7,1.0,30,141.321893010063,0.7,4,600
2:456118,2:456073,f,5,2.0,50,47.3621871712996,0.6,5,1200
2:3711178,11180:1118,f,7,1.0,30,71.1044173140969,0.7,4,600
2:455248,2:455194,f,7,1.0,40,101.439962958957,0.7,4,600
11178:9729,2:455898,f,7,1.0,30,144.704617084821,0.7,4,600
2:3709125,20656:2851555,f,7,1.0,30,258.229840179046,0.7,4,600
2:456135,11178:2335,f,7,1.0,30,21.2277802889173,0.7,4,600
2:3708257,12727:131104,f,3,2.0,80,822.261404187707,0.5,6,1800
2:454381,2:3709023,f,7,1.0,30,175.818192944909,0.7,4,600
2:437696,2:438097,f,7,1.0,70,1548.90410414198,0.7,4,600
11180:1327,11180:1319,f,7,1.0,50,108.610726542482,0.7,4,600
10017:23015,10017:23017,f,7,1.0,50,19.2017192370495,0.7,4,600
2:443261,2:443260,f,5,1.0,50,38.8547278075776,0.6,5,1200
2:3708232,2:452786,f,4,2.0,70,359.202008436729,0.6,5,1200
2:461156,18931:171541,f,4,2.0,70,5.47221097912272,0.6,5,1200
2:453323,2:3708303,f,4,2.0,70,658.767465647017,0.6,5,1200
20656:2859018,2:455761,f,7,1.0,30,13.6959104036174,0.7,4,600
2:3708360,2:452999,f,7,1.0,30,299.279100588069,0.7,4,600
2:454949,11178:6378,f,7,1.0,40,16.5534017414695,0.7,4,600
16589:8209,16589:8205,f,0,2.0,60,214.670760224271,0.4,8,2000
2:458098,12724:306735,f,4,2.0,70,74.3363847779502,0.6,5,1200
2:461215,2:461195,f,4,2.0,70,113.469768508184,0.6,5,1200
2:3709491,10082:114864,f,4,1.0,70,94.807327747829,0.6,5,1200
2:3708383,2:452918,f,4,2.0,70,80.1200120298864,0.6,5,1200
16665:9782,11178:3502,f,7,1.0,30,29.2654931617754,0.7,4,600
2:454344,2:454189,f,7,1.0,40,258.328314635086,0.7,4,600
2:3709004,20656:409546,f,7,1.0,40,12.0482032121564,0.7,4,600
16593:48233,12727:131116,f,1,1.0,70,44.9214077254277,0.4,8,2000
16591:14188,2:456835,f,7,1.0,40,238.727186145519,0.7,4,600
2:462480,2:462462,f,7,1.0,30,93.2491345840554,0.7,4,600
2:443257,2:443166,f,5,1.0,50,684.343496288399,0.6,5,1200
16594:23173,12726:148608,f,7,1.0,40,10.5503394203206,0.7,4,600
12725:248746,20656:2888081,f,7,1.0,40,16.0089240116934,0.7,4,600
11178:9375,10017:22994,f,7,1.0,30,108.841529210618,0.7,4,600
2:3708642,20656:2878989,f,7,1.0,50,324.826202162986,0.7,4,600
2:3710940,2:459709,f,7,1.0,30,175.685340415808,0.7,4,600
2:443151,2:442328,f,7,1.0,70,1024.63473081257,0.7,4,600
2:461904,2:3711519,f,7,1.0,50,173.84288603716,0.7,4,600
2:3710058,2:3710100,f,4,2.0,70,479.432199993434,0.6,5,1200
2:459786,2:459690,f,7,1.0,30,342.858461083478,0.7,4,600
11158:99298,2:455759,f,7,1.0,40,110.738869299305,0.7,4,600
16585:28623,10747:2084,f,5,2.0,70,692.355932981185,0.6,5,1200
2:460066,2:3711091,f,7,1.0,70,937.099573735678,0.7,4,600
2:459197,2:459135,f,5,2.0,70,253.529303786508,0.6,5,1200
16587:25065,16587:25041,f,7,1.0,50,83.5854214480297,0.7,4,600
20656:2888885,2:3708913,f,7,1.0,50,15.9425678611656,0.7,4,600
2:453952,2:453985,f,7,1.0,50,24.7082228420402,0.7,4,600
2:459858,2:459861,f,7,1.0,30,157.78907743227,0.7,4,600
11178:8788,2:454661,f,7,1.0,50,30.1568158297571,0.7,4,600
11178:5259,11178:5256,f,7,1.0,50,198.478073143275,0.7,4,600
20656:340925,20656:340919,f,7,1.0,50,47.2047949841072,0.7,4,600
20656:2860697,20656:2860695,f,7,1.0,30,185.340578807079,0.7,4,600
2:462894,2:462895,f,7,1.0,30,19.150100747295,0.7,4,600
2:455197,2:455204,f,7,1.0,30,92.4826823140803,0.7,4,600
20656:2888085,20656:2888051,f,7,1.0,40,286.73236998855,0.7,4,600
20656:366916,2:455223,f,4,2.0,40,264.345851083258,0.6,5,1200
2:454572,2480C1330,t,7,1.0,30,100.0,0.7,4,600
2:454561,2:454445,f,7,1.0,30,174.466099950092,0.7,4,600
2:461584,2:461564,f,7,1.0,50,72.8657160298726,0.7,4,600
2:460000,2:3711013,f,5,2.0,70,279.639846351816,0.6,5,1200
2:448103,2:448294,f,3,2.0,90,337.973544272363,0.5,6,1800
2:450276,2:450208,f,7,1.0,70,58.6216374611086,0.7,4,600
10082:102080,11158:99187,f,3,2.0,60,121.20636021274,0.5,6,1800
2:454633,11178:4182,f,7,1.0,40,94.6204745044178,0.7,4,600
2:455936,2:3709528,f,7,1.0,40,21.8673049116261,0.7,4,600
20656:2888584,20656:2888574,f,7,1.0,50,32.2539051277282,0.7,4,600
2:459679,2:459686,f,5,1.0,40,140.76046465669,0.6,5,1200
2:456309,2:456262,f,7,1.0,40,88.0227979445893,0.7,4,600
2:458244,1:200304900,f,4,2.0,70,174.975778986076,0.6,5,1200
2:3711151,2:460627,f,7,1.0,30,25.135248894756,0.7,4,600
16593:48425,16593:48423,f,1,2.0,70,6.45630939490843,0.4,8,2000
19317:17692,19317:17686,f,7,1.0,30,104.137082356163,0.7,4,600
20656:374637,2:3710941,f,7,1.0,30,171.351644130542,0.7,4,600
2:450948,20656:2824251,f,7,1.0,30,149.940657485316,0.7,4,600
10016:320108,20656:2836964,f,7,1.0,50,16.2998375216541,0.7,4,600
12727:131058,2:447457,f,5,2.0,70,216.896171599573,0.6,5,1200
20661:30816,11178:5934,f,7,1.0,30,78.3503456166037,0.7,4,600
12732:25636,20656:2860844,f,7,1.0,30,120.309091676346,0.7,4,600
20656:2898168,20656:3027755,f,4,2.0,40,114.108913716356,0.6,5,1200
2:454367,2:454469,f,7,1.0,30,192.290752051347,0.7,4,600
2:456406,11178:2753,f,7,1.0,30,9.46719952551197,0.7,4,600
2:452053,20656:2874920,f,7,1.0,30,86.7211538053449,0.7,4,600
12847:7412,20656:2889530,f,7,1.0,40,19.010992715073,0.7,4,600
20656:2869067,2:455430,f,7,1.0,40,4.10160944063746,0.7,4,600
2:455378,20656:362863,f,7,1.0,40,98.456693230689,0.7,4,600
20656:2869654,20656:343413,f,7,1.0,40,290.179861149264,0.7,4,600
2:454872,11158:419740,f,7,1.0,70,867.518600332391,0.7,4,600
2:456865,20656:2830938,f,7,1.0,40,10.6588046234845,0.7,4,600
2:453859,20656:2869704,f,7,1.0,40,89.7302757977373,0.7,4,600
2:454840,2:454846,f,7,1.0,30,193.661473858587,0.7,4,600
2:460115,2:459993,f,7,1.0,30,93.1680034431964,0.7,4,600
2:456916,11178:9841,f,7,1.0,50,278.569044788166,0.7,4,600
16591:14200,16591:14206,f,7,1.0,40,22.9228655292655,0.7,4,600
2:453401,20656:2888047,f,7,1.0,40,10.7500567905616,0.7,4,600
2:460362,2:460381,f,7,1.0,30,75.5963533049307,0.7,4,600
12850:365,10082:154874,f,4,1.0,40,25.7402012807089,0.6,5,1200
11180:1370,2:460710,f,7,1.0,50,71.3637567852838,0.7,4,600
2:3711188,11180:1100,f,5,1.0,40,7.15927608048665,0.6,5,1200
20661:27736,20661:27820,f,7,1.0,30,38.5873838167328,0.7,4,600
2:456703,2:456758,f,7,1.0,30,197.86231874509,0.7,4,600
11180:1335,11180:1343,f,7,1.0,50,93.3295858892622,0.7,4,600
20656:2889600,16587:25531,f,7,1.0,40,233.090589691846,0.7,4,600
2480B4020,20656:341280,t,7,1.0,30,100.0,0.7,4,600
2:455058,20656:374755,f,7,1.0,30,62.0504322003446,0.7,4,600
2:456150,2:456230,f,4,2.0,60,281.646244841665,0.6,5,1200
12726:148541,2:3709724,f,4,2.0,60,55.3834987155999,0.6,5,1200
2:456031,2:455899,f,7,1.0,40,82.1037479329082,0.7,4,600
11178:5947,11178:5949,f,7,1.0,30,47.7082758857236,0.7,4,600
20656:2888330,11178:6976,f,7,1.0,40,169.626267278079,0.7,4,600
2:455105,2:454875,f,7,1.0,30,325.832903549171,0.7,4,600
20656:363478,11158:99335,f,7,1.0,40,53.4897213360674,0.7,4,600
2:440405,2:440278,f,7,1.0,70,372.880158322547,0.7,4,600
19328:1002,10446:217,f,1,2.0,70,19.0738724063772,0.4,8,2000
20656:2870432,20656:2870440,f,7,1.0,40,77.3468367420443,0.7,4,600
2:3711019,2:3710997,f,4,2.0,70,171.310821133749,0.6,5,1200
2:455372,2:455300,f,7,1.0,30,118.423982839436,0.7,4,600
2:3711640,2:462465,f,7,1.0,30,51.7651453199129,0.7,4,600
2:3707310,2:450341,f,5,2.0,70,578.643862352179,0.6,5,1200
2:450041,12727:130701,f,3,2.0,70,235.763061143894,0.5,6,1800
20656:2828022,20656:2828010,f,7,1.0,30,120.902317020677,0.7,4,600
12727:131064,2:3707538,f,4,2.0,50,2.87483495159143,0.6,5,1200
11178:8183,2:456707,f,7,1.0,30,110.058381137839,0.7,4,600
12727:131070,2:453368,f,4,2.0,50,41.9375694338563,0.6,5,1200
12843:1996,20656:360628,f,3,2.0,40,132.418065687581,0.5,6,1800
2:456127,12726:148412,f,7,1.0,30,4.14410110923327,0.7,4,600
2:460602,20656:2826944,f,5,1.0,40,8.98162613356397,0.6,5,1200
2:3711339,2:461208,f,7,1.0,30,134.69282279991,0.7,4,600
2:3709661,11178:5246,f,7,1.0,50,21.4179441264031,0.7,4,600
2:3708799,2:454869,f,7,1.0,30,37.2888559986178,0.7,4,600
2:3708772,2:3708639,f,7,1.0,50,11.6991124495626,0.7,4,600
2:3709129,2:455500,f,7,1.0,40,179.124003830051,0.7,4,600
2:453695,16665:9707,f,7,1.0,50,13.7642523223709,0.7,4,600
16593:46464,16593:46455,f,7,1.0,70,16.2557149952772,0.7,4,600
2:454924,20656:2866157,f,7,1.0,40,120.477708400663,0.7,4,600
2:3707880,2:3707886,f,4,2.0,70,61.2903874035528,0.6,5,1200
2:434440,12845:13120,f,5,1.0,70,859.514511855961,0.6,5,1200
2:456771,20656:366053,f,7,1.0,30,214.646737503359,0.7,4,600
20656:2893394,2:455495,f,7,1.0,40,98.8702884845507,0.7,4,600
2:3709582,2:456050,f,5,1.0,70,181.092157195809,0.6,5,1200
16669:27309,16669:27332,f,7,1.0,60,95.5658972388958,0.7,4,600
2:455044,2:455052,f,7,1.0,30,105.218958619812,0.7,4,600
2:452119,20656:2874826,f,7,1.0,30,100.75355848927,0.7,4,600
10027:795204,12727:130656,f,4,2.0,80,998.599270693118,0.6,5,1200
10747:2127,10027:773384,f,1,1.0,70,82.0364142070326,0.4,8,2000
2:461262,1:200100200,f,4,2.0,80,87.0686169094941,0.6,5,1200
2:454942,2:454809,f,7,1.0,30,175.48054531045,0.7,4,600
2:3709861,2:3709858,f,7,1.0,30,194.511466486959,0.7,4,600
11178:1821,2:454888,f,3,2.0,60,83.4842214184614,0.5,6,1800
2:3711295,16592:21226,f,7,1.0,50,198.900262153286,0.7,4,600
2:457674,2:457685,f,5,2.0,50,56.1769937387829,0.6,5,1200
2:463718,2:3712054,f,4,2.0,70,280.19358670091,0.6,5,1200
2:3709347,2:456417,f,7,1.0,30,202.064834631933,0.7,4,600
2:446234,11178:10147,f,7,1.0,50,214.114742772682,0.7,4,600
20656:2870458,20656:1978437,f,7,1.0,70,83.9662699816578,0.7,4,600
2:3708903,20656:2866757,f,7,1.0,30,177.071726898568,0.7,4,600
2:3709656,2:3709676,f,4,2.0,60,101.323241254799,0.6,5,1200
2:446538,2:446516,f,7,1.0,30,44.0071635468623,0.7,4,600
11179:552,2:462573,f,7,1.0,30,240.650453406103,0.7,4,600
11178:7916,11178:8080,f,7,1.0,50,193.119622277081,0.7,4,600
2:3711268,2:460947,f,4,2.0,70,489.697087919983,0.6,5,1200
2:3709157,2:455088,f,7,1.0,30,100.038864418232,0.7,4,600
20656:2837884,20656:2837886,f,7,1.0,30,82.161161924688,0.7,4,600
2:453747,2:453833,f,5,2.0,50,38.6647323797548,0.6,5,1200
11178:5968,2:3708960,f,7,1.0,30,33.8774092722799,0.7,4,600
1:210100100,1:210100300,f,5,2.0,70,153.397372123311,0.6,5,1200
2:3706226,2:443837,f,5,1.0,70,890.345085988988,0.6,5,1200
2:446189,18931:174507,f,3,2.0,90,5.12366128902965,0.5,6,1800
2480B5010,2:454013,t,7,1.0,30,100.0,0.7,4,600
2:462303,2:462313,f,5,1.0,50,43.39323221078,0.6,5,1200
2:455182,2:455164,f,4,2.0,40,110.79989297813,0.6,5,1200
2:3708425,2:452965,f,7,1.0,30,79.0187120815336,0.7,4,600
2:447543,2:447532,f,7,1.0,30,52.7696218855362,0.7,4,600
20656:2865052,2:3709236,f,7,1.0,40,111.86392015233,0.7,4,600
2:3711688,2:462527,f,7,1.0,30,185.068812951777,0.7,4,600
20656:2879145,2:456839,f,7,1.0,40,26.9263863265768,0.7,4,600
2:436372,2:3705067,f,3,2.0,80,20.5061150634493,0.5,6,1800
11178:7112,2:451782,f,7,1.0,30,8.57496040816052,0.7,4,600
10747:2024,16669:27307,f,0,1.0,100,873.876923755456,0.4,8,2000
20656:2836190,10027:777473,f,7,1.0,30,128.082236344434,0.7,4,600
2:449651,2:3707182,f,4,2.0,70,247.881756961366,0.6,5,1200
2:3709866,2:456972,f,7,1.0,50,127.656100602415,0.7,4,600
11178:6996,11178:6994,f,7,1.0,50,72.6428855222224,0.7,4,600
2:3709943,12732:25971,f,7,1.0,40,125.133908983279,0.7,4,600
2:455783,2:455816,f,7,1.0,30,207.359521255959,0.7,4,600
2:3708800,20656:2852064,f,7,1.0,30,28.1607912710968,0.7,4,600
11178:10059,10429:1,f,7,1.0,50,75.0106211526124,0.7,4,600
11176:929,2:447372,f,5,1.0,70,51.0963395658311,0.6,5,1200
2:455232,2:455223,f,4,2.0,40,12.1681460379231,0.6,5,1200
10016:320103,20656:2836964,f,7,1.0,50,7.07686321748018,0.7,4,600
2:462586,2:3711714,f,5,1.0,40,16.1547117995694,0.6,5,1200
2:3705142,2:436829,f,3,2.0,80,508.632644464386,0.5,6,1800
2:453195,2:453031,f,3,2.0,70,435.150422777229,0.5,6,1800
16593:48521,16593:48517,f,1,2.0,110,6.85465199667184,0.4,8,2000
18931:176334,10446:284,f,1,2.0,70,15.3976856513032,0.4,8,2000
2:454595,2:3708784,f,7,1.0,40,518.451098501724,0.7,4,600
2:3709846,11178:8377,f,7,1.0,50,6.19305748463701,0.7,4,600
20656:2892937,20656:362916,f,7,1.0,50,62.998748857609,0.7,4,600
2:463589,2:463601,f,4,2.0,70,318.635806362144,0.6,5,1200
2:453155,20656:2888097,f,7,1.0,40,16.946691977919,0.7,4,600
16587:25384,16587:25382,f,7,1.0,50,2.85533483144176,0.7,4,600
2:456543,2:456555,f,7,1.0,30,73.6206451315252,0.7,4,600
2:455064,2:455099,f,7,1.0,30,120.382264313591,0.7,4,600
2:3709435,16666:39239,f,7,1.0,40,115.726461883029,0.7,4,600
2:452361,2:452396,f,7,1.0,30,96.924410282002,0.7,4,600
2:450909,20656:2837064,f,7,1.0,30,95.8001034365602,0.7,4,600
20661:24183,20656:2817298,f,7,1.0,50,120.171024211328,0.7,4,600
2:443896,2:443692,f,5,2.0,70,904.434533955,0.6,5,1200
2:455816,2:455864,f,7,1.0,30,56.581232692176,0.7,4,600
2:456722,2:3709742,f,7,1.0,40,43.3100749711202,0.7,4,600
20656:2870450,20656:2873782,f,7,1.0,30,151.877787390156,0.7,4,600
11157:135950,20656:782720,f,4,2.0,60,39.8283095288649,0.6,5,1200
20656:2850202,20656:407715,f,7,1.0,30,7.37210241389898,0.7,4,600
2:3708093,2:452214,f,5,2.0,50,60.0758177393138,0.6,5,1200
11180:1491,11180:1487,f,7,1.0,50,203.118662265549,0.7,4,600
20656:2887975,2:3708614,f,7,1.0,40,90.471144586438,0.7,4,600
2:3710178,2:457732,f,5,2.0,50,106.662654119209,0.6,5,1200
2:456423,20656:2836990,f,7,1.0,30,160.955190173831,0.7,4,600
2:445792,2:446191,f,4,2.0,50,1556.17879872546,0.6,5,1200
2:455576,20656:2875998,f,7,1.0,40,98.2463219868107,0.7,4,600
2:3709893,2:457168,f,4,2.0,80,305.067197689713,0.6,5,1200
10027:774998,10027:774891,f,7,1.0,50,80.3466938390655,0.7,4,600
1:200404102,10747:2192,f,1,1.0,70,358.369764753602,0.4,8,2000
1:210101800,2:445665,f,3,2.0,90,1981.37120454796,0.5,6,1800
2480C1200,11158:99434,t,7,1.0,30,100.0,0.7,4,600
2:3709648,2:3709640,f,7,1.0,40,59.2742362751457,0.7,4,600
16669:27389,16669:27396,f,7,1.0,60,181.306010765627,0.7,4,600
2:439498,2:439407,f,3,2.0,90,341.301164596794,0.5,6,1800
2:3707269,2:450342,f,4,2.0,50,84.433015053607,0.6,5,1200
11178:6905,20656:2869636,f,7,1.0,40,26.3783397485265,0.7,4,600
2:443151,2:443183,f,7,1.0,70,264.663027328445,0.7,4,600
2:3705815,12848:2127,f,5,2.0,70,604.491115585513,0.6,5,1200
10082:148600,1:200301400,f,4,2.0,50,1.00919225096775,0.6,5,1200
2:3708870,2:454333,f,7,1.0,40,122.358113942568,0.7,4,600
2:455784,20656:2888584,f,7,1.0,50,71.7644638425128,0.7,4,600
